zpid,open_house,open_house_info
25030356,Sat. 1-5pm,"{'open_house_showing': [{'open_house_end': 1688256000000, 'open_house_start': 1688241600000}, {'open_house_end': 1688342400000, 'open_house_start': 1688328000000}]}"
2057021936,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
25022648,Fri. 4-7pm,"{'open_house_showing': [{'open_house_end': 1688176800000, 'open_house_start': 1688166000000}, {'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
122160042,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2057371029,Sat. 1-5pm,"{'open_house_showing': [{'open_house_end': 1688256000000, 'open_house_start': 1688241600000}]}"
24973447,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
24971700,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24964400,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24969934,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
54789469,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24902746,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
24969468,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
24993397,Sat. 10am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688230800000}]}"
24903757,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
24981127,Fri. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688166000000, 'open_house_start': 1688158800000}, {'open_house_end': 1688252400000, 'open_house_start': 1688230800000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2056936763,Fri. 4-7pm,"{'open_house_showing': [{'open_house_end': 1688176800000, 'open_house_start': 1688166000000}, {'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24889436,Sat. 3-5pm,"{'open_house_showing': [{'open_house_end': 1688256000000, 'open_house_start': 1688248800000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2077320028,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
24993718,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
2057235282,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2057372268,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
94686252,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2073007511,Sat. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688234400000}, {'open_house_end': 1688331600000, 'open_house_start': 1688320800000}]}"
68022889,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
2057892079,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
111096119,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
2068393610,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
94697158,Sat. 11am-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688234400000}]}"
94701615,Sat. 12-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688324400000}]}"
2060255359,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
24908035,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24910772,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24913806,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
24905964,Thu. 5-7pm,"{'open_house_showing': [{'open_house_end': 1688090400000, 'open_house_start': 1688083200000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24912699,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24906056,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
63466361,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}, {'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}"
2059044797,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}, {'open_house_end': 1688331600000, 'open_house_start': 1688324400000}]}"
61244342,Sat. 11am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688234400000}]}"
2057099753,Sat. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688234400000}]}"
17666099,Sun. 10am-1pm,"{'open_house_showing': [{'open_house_end': 1688328000000, 'open_house_start': 1688317200000}]}"
17682646,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
17682429,Fri. 10:30am-1pm,"{'open_house_showing': [{'open_house_end': 1688155200000, 'open_house_start': 1688146200000}]}"
24936223,Sat. 1:30-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688243400000}, {'open_house_end': 1688338800000, 'open_house_start': 1688329800000}]}"
24936325,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
337852827,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
2081192696,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
249986928,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
24940150,Thu. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688079600000, 'open_house_start': 1688068800000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
52978026,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
24916320,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
24916632,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
24914861,Fri. 6-8:30pm,"{'open_house_showing': [{'open_house_end': 1688182200000, 'open_house_start': 1688173200000}, {'open_house_end': 1688252400000, 'open_house_start': 1688238000000}]}"
24916590,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
15369964,Sat. 10am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688230800000}]}"
15371021,Sat. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688234400000}]}"
19400089,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
63071956,Sun. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688331600000, 'open_house_start': 1688320800000}]}"
19400047,Thu. 4-6pm,"{'open_house_showing': [{'open_house_end': 1688086800000, 'open_house_start': 1688079600000}]}"
55734259,Sat. 10am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688230800000}, {'open_house_end': 1688331600000, 'open_house_start': 1688317200000}]}"
2058419281,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2060599927,Sat. 8-8:30am,"{'open_house_showing': [{'open_house_end': 1688225400000, 'open_house_start': 1688223600000}, {'open_house_end': 1688657400000, 'open_house_start': 1688655600000}]}"
2127273932,Sun. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688331600000, 'open_house_start': 1688320800000}]}"
19402934,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}]}"
19401303,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}]}"
19414209,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
19418386,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
19417886,Sat. 11am-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688234400000}, {'open_house_end': 1688328000000, 'open_house_start': 1688320800000}]}"
82886851,Sat. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688245200000}]}"
19417362,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
19392586,Thu. 1am-11:45pm,"{'open_house_showing': [{'open_house_end': 1688107500000, 'open_house_start': 1688025600000}, {'open_house_end': 1688193900000, 'open_house_start': 1688112000000}, {'open_house_end': 1688280300000, 'open_house_start': 1688198400000}, {'open_house_end': 1688366700000, 'open_house_start': 1688284800000}, {'open_house_end': 1688453100000, 'open_house_start': 1688371200000}, {'open_house_end': 1688539500000, 'open_house_start': 1688457600000}]}"
19413591,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
19416370,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15828248,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15827751,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15828474,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}]}"
2056949927,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15831638,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15798541,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15796882,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
119690507,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15771114,Sat. 12-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688238000000}]}"
15828265,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
15829855,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
300259570,Sat. 12-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688324400000}]}"
15800074,Sat. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688234400000}]}"
15770205,Sun. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688331600000, 'open_house_start': 1688320800000}]}"
15828263,Sun. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
15831477,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15838124,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
15817474,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}, {'open_house_end': 1688853600000, 'open_house_start': 1688842800000}, {'open_house_end': 1688943600000, 'open_house_start': 1688932800000}]}"
15816440,Sun. 11am-1pm,"{'open_house_showing': [{'open_house_end': 1688328000000, 'open_house_start': 1688320800000}]}"
300261253,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688943600000, 'open_house_start': 1688936400000}]}"
15799273,Sun. 2-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
54788298,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}]}"
15811474,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}]}"
15811623,Sat. 11am-1pm,"{'open_house_showing': [{'open_house_end': 1688241600000, 'open_house_start': 1688234400000}]}"
15811738,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}]}"
15811355,Sat. 11am-2pm,"{'open_house_showing': [{'open_house_end': 1688245200000, 'open_house_start': 1688234400000}, {'open_house_end': 1688331600000, 'open_house_start': 1688320800000}]}"
15870525,Sat. 1-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688241600000}, {'open_house_end': 1688335200000, 'open_house_start': 1688328000000}]}"
15767458,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688335200000, 'open_house_start': 1688324400000}]}"
15852072,Sun. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
51605094,Sat. 12-3pm,"{'open_house_showing': [{'open_house_end': 1688248800000, 'open_house_start': 1688238000000}, {'open_house_end': 1688338800000, 'open_house_start': 1688328000000}]}"
15872675,Sat. 1-4pm,"{'open_house_showing': [{'open_house_end': 1688252400000, 'open_house_start': 1688241600000}, {'open_house_end': 1688338800000, 'open_house_start': 1688331600000}]}"
